ImageID,ans
e2e773463872aefd06570bd721b3551deaf5a0fc.jpg,"[0.09383416 0.00254768 0.0486146  0.31493932 0.0106182  0.00258379
 0.2432145  0.01217331 0.00803123 0.01839192 0.00357365 0.01431047
 0.04970437 0.03450997 0.09348022 0.01014073 0.02914637 0.01018544]"
cfa25282abbacb39ca5d3f71c2e05089547b8dfe.jpg,"[0.20276618 0.00167    0.04275617 0.04840645 0.01101578 0.01789937
 0.09157509 0.05308241 0.01656716 0.05928266 0.01457512 0.0279514
 0.08542696 0.00093124 0.17491011 0.0147393  0.08719135 0.04925328]"
100918d93f093cf3100120ab6979ddcf9ec10398.jpg,"[0.06605865 0.00389895 0.12666653 0.03885042 0.05649848 0.02545245
 0.14708808 0.04408409 0.07593343 0.05556419 0.06607986 0.03699338
 0.02729259 0.04809715 0.01043857 0.02131092 0.07352479 0.07616744]"
9a2c80e9510270699259f2e4ae4105d4a2ac4384.jpg,"[0.04600523 0.00210353 0.0704711  0.02603146 0.01938883 0.00204113
 0.06098624 0.00840691 0.00574935 0.05627486 0.003212   0.0379804
 0.01070061 0.32304308 0.27232844 0.00853604 0.02146941 0.02527137]"
04f3341decdf3c64aca46494e2a005ca2e8ea6e9.jpg,"[0.07361414 0.01027182 0.13947491 0.06853966 0.00746379 0.03988513
 0.04894261 0.01770221 0.01484708 0.05876924 0.01548234 0.10884049
 0.06417169 0.0169909  0.22404028 0.01042469 0.03589999 0.04463897]"
4197121c1118aabd0d98469b6b5959490138cef4.jpg,"[0.20759909 0.00642884 0.17244054 0.01836728 0.00376848 0.00402427
 0.01453988 0.01287413 0.03366958 0.01075746 0.00030104 0.14057615
 0.00828527 0.01111512 0.2510112  0.03951271 0.01432186 0.05040706]"
6de97a8265ba303a2f62bc05a43fdc4ffb6ab719.jpg,"[0.08457112 0.0340578  0.06391302 0.01526008 0.07404155 0.01486863
 0.14379252 0.01810206 0.03607775 0.0081193  0.02594058 0.08637948
 0.02543617 0.0146045  0.29541913 0.00956536 0.04703193 0.00281904]"
3086e7dea7b539983a3db16498653f7a6f4d3779.jpg,"[0.02518993 0.10284145 0.2779153  0.14401208 0.02473341 0.0048639
 0.01795757 0.11211544 0.01331497 0.0858229  0.02551392 0.0534946
 0.0160056  0.0173783  0.01612427 0.00693289 0.01338925 0.04239429]"
da61ea92b70a320fe08673a5a393fe831ded46b1.jpg,"[0.01931427 0.00603262 0.12932171 0.12173064 0.00709956 0.08003314
 0.02484255 0.00514982 0.02678396 0.01734527 0.00085592 0.23401107
 0.0138483  0.03498744 0.11875532 0.00307072 0.15416187 0.00265585]"
7ac52fc8518b46ee0f46c4bbee47f75dd86bd4c9.jpg,"[0.08223793 0.01508326 0.01295362 0.0200551  0.00097029 0.00296353
 0.10195828 0.00213256 0.00860727 0.02493557 0.00369166 0.10443001
 0.01242253 0.43801805 0.14856404 0.00063448 0.00617347 0.01416843]"
b9f82f3a05e114e52303e69e107e2bed455c4ea7.jpg,"[0.02564209 0.02926636 0.03276401 0.04295782 0.00516642 0.02111531
 0.07148579 0.03761355 0.00521019 0.08846901 0.007811   0.12668507
 0.0247702  0.19881749 0.0821145  0.01350071 0.11317857 0.07343191]"
74b5b92a864c29f61e8d2397d16476afa3452401.jpg,"[0.03974614 0.03105036 0.3264967  0.01786774 0.01603004 0.00750151
 0.02646549 0.0422761  0.00443372 0.02522653 0.0155449  0.04115508
 0.08212082 0.03439958 0.20208165 0.01629883 0.04833714 0.02296762]"
e09765a7f088ee5d82a251adb80cd8dfa1ef157f.jpg,"[0.00746035 0.00152747 0.28638005 0.00516635 0.00947816 0.00099658
 0.009871   0.02580713 0.02229372 0.42949256 0.00047445 0.14959793
 0.00409176 0.00949704 0.00473884 0.00118133 0.02836318 0.00358205]"
a711ce5ee7771ac21c35be99e17c7d58b5a7447a.jpg,"[0.04438914 0.02322228 0.06006155 0.07705595 0.05009189 0.00313503
 0.18922065 0.00360652 0.00970305 0.0082844  0.03026473 0.1225343
 0.21538302 0.03554674 0.08825801 0.00573624 0.0151189  0.0183876 ]"
d8fc134bfa5cc09f4a67ece5e403470bd2d57e9a.jpg,"[0.0200051  0.00105049 0.03251424 0.23763765 0.00505478 0.00169641
 0.02264623 0.0079268  0.07021064 0.11955105 0.00547191 0.10571324
 0.03831456 0.00370738 0.08310372 0.00537469 0.01864388 0.22137721]"
6263c0f10c00dbda81f006205a0f3082a0bd62bf.jpg,"[0.03206043 0.00128589 0.42274454 0.03486482 0.0032905  0.00336812
 0.09527599 0.00855204 0.13169834 0.03392364 0.00587132 0.04427679
 0.00307666 0.01533757 0.05126363 0.01122588 0.04944131 0.05244259]"
4e8d0b307871f910bfea3a544da6be8e9a65fd2b.jpg,"[0.2798031  0.02988207 0.08655486 0.11792821 0.00749666 0.01076157
 0.03343616 0.01477596 0.00232653 0.07272508 0.00394894 0.04626717
 0.05481253 0.06564952 0.13186297 0.00902198 0.0268899  0.00585679]"
57df36546603b4165c421db4b9e686fcb0eb509e.jpg,"[0.20503247 0.00711779 0.01366553 0.01863175 0.01029314 0.0123317
 0.09418943 0.0025094  0.01272406 0.03900598 0.0051778  0.11641952
 0.01712021 0.03272486 0.38440007 0.00256658 0.02062288 0.00546688]"
22234357d9b91539349bfd348f4efaae53db8eee.jpg,"[0.0640453  0.02524137 0.17327617 0.02752256 0.04115918 0.00697206
 0.04508317 0.04156981 0.00690935 0.02818013 0.01044763 0.02824693
 0.06911799 0.01201027 0.27073723 0.04689989 0.07259783 0.02998318]"
d5179f4cef8aa3b474a9e6cc62adb60b875faa0e.jpg,"[0.04786545 0.05922471 0.09136262 0.00468892 0.02076283 0.00299467
 0.01735443 0.1134632  0.01503561 0.01560878 0.01347136 0.0154224
 0.134102   0.00263409 0.41552106 0.00258876 0.00395676 0.02394236]"
2dc9be09033d78a890ebbbfa4c1a4a2f637e5fd4.jpg,"[0.07076417 0.00133809 0.30048952 0.00915892 0.01574591 0.00051539
 0.13306305 0.00895086 0.13707164 0.01817324 0.00748703 0.07655013
 0.02689057 0.00316148 0.12972072 0.00178153 0.0560502  0.00308753]"
909ecfa0f7cb126731ed7c5d6f960e53164ee5c7.jpg,"[0.03463082 0.0108602  0.18261592 0.0183716  0.03217417 0.04762422
 0.01976265 0.02778409 0.01808121 0.01470746 0.00933149 0.10554727
 0.06341611 0.04992179 0.05628876 0.00378721 0.2791987  0.02589638]"
9b3973f7f97d86acf0ceec48052ae2348df79e4a.jpg,"[0.09499068 0.02007483 0.10308544 0.04806921 0.01010099 0.02684236
 0.02235516 0.09159696 0.05130116 0.01359081 0.03451299 0.25156727
 0.02626985 0.04864037 0.00612769 0.03795614 0.08043093 0.03248718]"
6513a53602dc09afbe293379e0d7e0f9c6af7abe.jpg,"[0.06650833 0.01193184 0.18162434 0.05539446 0.04766478 0.02308255
 0.05218664 0.02040084 0.04076765 0.0292508  0.02071171 0.12536094
 0.05291064 0.00833344 0.2060346  0.0121811  0.03192634 0.01372903]"
f95ad6530f8b53c709f5d8c9526b1384944a3d57.jpg,"[0.08835086 0.15453185 0.12415213 0.06547277 0.00850233 0.00206585
 0.01052324 0.01593191 0.00354075 0.01428625 0.00480863 0.17420606
 0.02139945 0.0327705  0.25287524 0.0065809  0.0146943  0.00530689]"
50a898d2ba3e3e12d482351ef5d766318ec706f5.jpg,"[0.01475281 0.00119446 0.33538157 0.02581582 0.02934941 0.01381766
 0.02295692 0.00541325 0.02880239 0.00369085 0.00182436 0.21272917
 0.09064859 0.01039366 0.11724937 0.00529059 0.07594251 0.00474659]"
c4b50f53423a680325dc552f645b6ca8a54c09d5.jpg,"[0.03026842 0.00112656 0.01199618 0.08073408 0.00397572 0.0093229
 0.19226365 0.00480408 0.00820434 0.03105405 0.00193748 0.5137453
 0.02805123 0.00193359 0.01535374 0.00662142 0.0245492  0.03405804]"
4a7eeee4bacfe6a7ab8d1622b75f665f75f4cbac.jpg,"[0.02896983 0.01002631 0.04757959 0.026435   0.10842487 0.00909549
 0.11671142 0.02144102 0.06035332 0.02244953 0.00663481 0.10093763
 0.08276938 0.11483511 0.09541376 0.014947   0.02013547 0.11284049]"
5dd22147a58a47f6ce3d2f7c9381c428c78777f2.jpg,"[0.02445839 0.00822907 0.04657933 0.09180612 0.03394562 0.00109745
 0.13545804 0.00985399 0.00119103 0.04026454 0.02454774 0.01336436
 0.03778111 0.01304439 0.47369692 0.00047913 0.02450992 0.0196928 ]"
a0672e9d66779e64996d4c7247f410c42d753e82.jpg,"[0.02408178 0.02164189 0.13733608 0.07688218 0.01056437 0.01244022
 0.1053025  0.01636205 0.00557533 0.11223312 0.01351811 0.17637897
 0.03384761 0.01757866 0.13494843 0.00828342 0.00733568 0.08568966]"
