ImageID,ans
d3921eae9f9a45d89f0bd1ea0e71354178481245.jpg,"[0.07226106 0.02049589 0.13259952 0.01820138 0.02675854 0.02402347
 0.01619873 0.07738007 0.06788712 0.2528805  0.03199335 0.0578866
 0.01104073 0.01203583 0.08758833 0.03091646 0.03051662 0.02933575]"
4d796a1ccf67a49c465e2b6b79a2caf8228adbca.jpg,"[0.01682713 0.00325672 0.06775787 0.01126021 0.01728933 0.00512519
 0.7373413  0.02596641 0.00404429 0.01032162 0.00160561 0.01689535
 0.06519898 0.00312785 0.00504225 0.00401526 0.00174279 0.00318182]"
69ad31adcc3e6e8de7af886e970233fa61699045.jpg,"[0.04282408 0.01559776 0.18704228 0.02060921 0.0164139  0.01870869
 0.13837528 0.01408257 0.03303964 0.01622962 0.00119055 0.08832157
 0.01982632 0.02592027 0.24061194 0.01267286 0.070063   0.03847043]"
b1b1aa65544324d9ebc89b3deb4a714f4d1d7ea3.jpg,"[3.9653763e-02 5.9037548e-03 4.2538531e-02 2.1604000e-02 6.0119998e-04
 4.2147031e-03 2.0063464e-02 4.4205631e-03 1.1397016e-02 1.2611849e-02
 6.8182638e-03 4.8407324e-02 1.9620851e-02 5.0357532e-02 6.5122253e-01
 6.2243402e-04 5.4315478e-02 5.6267306e-03]"
6aa8e1282c5303e18101e3dede784dd1f5c076a0.jpg,"[0.03730755 0.00263086 0.07672405 0.00968995 0.05626177 0.00524991
 0.15931717 0.0179942  0.00685631 0.10434702 0.05730134 0.05693416
 0.0272779  0.04515579 0.22642413 0.04141756 0.02446904 0.04464128]"
7665a0a126eec039d2c8baf9c6eedc004738c128.jpg,"[0.06415626 0.00183118 0.03425374 0.14164057 0.00355121 0.04249074
 0.12593238 0.00948235 0.00681712 0.06830338 0.00194322 0.00982374
 0.04378581 0.01011837 0.25273424 0.02137025 0.15330341 0.00846198]"
91598d7dad0122459e004ecd8a4e745acbd63101.jpg,"[0.04176337 0.01091418 0.11541288 0.09034976 0.02256073 0.00742709
 0.11880783 0.0038015  0.04815941 0.19283506 0.00613075 0.0352498
 0.03406626 0.03617766 0.11102635 0.00743619 0.0129713  0.10490984]"
d352bb22eca23e75e710b427ae831a867dd37bfb.jpg,"[0.16009709 0.01959934 0.03774634 0.01919152 0.00402696 0.00601278
 0.08230658 0.02835747 0.04296164 0.02060912 0.01371718 0.31170338
 0.01719678 0.03435847 0.14849316 0.01782023 0.02219519 0.01360679]"
0401671e6a939afe97d6c30bc820fbfe9519286a.jpg,"[0.08119955 0.11257638 0.03203601 0.01124061 0.01014801 0.0025452
 0.01528623 0.00245593 0.01773666 0.04276333 0.0069861  0.32420504
 0.05047709 0.18462186 0.06517657 0.01027265 0.02754552 0.0027273 ]"
6ed93c0c3aa7ca9f0bb7e6b53a99aaa0a3609d50.jpg,"[0.09101503 0.06392404 0.06495602 0.11392312 0.00985776 0.01683221
 0.02306006 0.01214769 0.01659063 0.0397707  0.01035495 0.07629732
 0.01607531 0.00942792 0.40568122 0.0059412  0.01533147 0.00881327]"
50dda278ed4e5c43ab5a99592808f11027afa240.jpg,"[0.07776312 0.02200421 0.07388403 0.00795381 0.00936139 0.01679523
 0.06726233 0.01972557 0.0330227  0.02335289 0.00513799 0.06542518
 0.10553221 0.0011913  0.44277734 0.01075023 0.00188053 0.01617996]"
5ca8adbab5a39b3c7e725782f98d199202c589dc.jpg,"[0.3907165  0.02871643 0.05676525 0.02868079 0.02693656 0.00751691
 0.11722654 0.00764841 0.00179008 0.00398867 0.00456247 0.05496364
 0.01283009 0.01086714 0.18454975 0.01136689 0.01465474 0.0362191 ]"
a945a8c50f05708c42839692219bd1963672154a.jpg,"[0.02680385 0.00822765 0.20985508 0.05423728 0.00568507 0.00500736
 0.23977159 0.0274126  0.00651607 0.04458454 0.00255145 0.02591411
 0.24751687 0.00644346 0.06052784 0.00176451 0.00479036 0.02239031]"
359acb7465396d70b6957be3a4cd503a7aa8b5de.jpg,"[0.01213125 0.02175813 0.021437   0.06212289 0.02050014 0.01821379
 0.03866832 0.11113096 0.01148894 0.15873283 0.0190704  0.38378906
 0.04021303 0.02249264 0.0283629  0.01023547 0.00915723 0.01049502]"
b188cd918519b3dc486ec7a0b04d268f6f262021.jpg,"[2.43446864e-02 2.23384355e-03 2.99830697e-02 3.52981733e-03
 2.06818269e-03 1.14719674e-04 2.54436713e-02 1.15283520e-03
 6.79130200e-04 1.32367341e-03 7.55679794e-04 8.05432070e-03
 2.00807559e-03 1.29600300e-03 8.79294515e-01 3.15119367e-04
 1.86060485e-03 1.55418795e-02]"
0abc5c0454095bf4519bd5c1fcbc0924fbce65d2.jpg,"[1.5030076e-02 4.4214893e-03 1.0060531e-02 2.9892612e-01 3.8407772e-04
 6.9818088e-05 4.0759053e-02 1.8373858e-03 1.1677520e-03 1.0032252e-02
 2.6186593e-04 4.6486571e-02 3.0014985e-03 1.8258762e-02 4.9949208e-01
 1.5148007e-04 4.1015167e-02 8.6440565e-03]"
14e53aafa9cc2e32f1dc10b83c5183488e0cb080.jpg,"[0.06141509 0.00398874 0.22376591 0.04605588 0.0802431  0.01185008
 0.0332942  0.01556639 0.02121343 0.07816887 0.03727083 0.07575407
 0.03261867 0.01929249 0.04078323 0.01186479 0.19141383 0.01544047]"
27aaee870ff9b03c23d6b9f163aba027a06032c6.jpg,"[0.02694712 0.00776139 0.2020077  0.03255215 0.00615822 0.01770997
 0.03942548 0.02369591 0.03964307 0.149437   0.00823801 0.01069566
 0.26109636 0.0028735  0.12486768 0.0019638  0.02460792 0.02031905]"
fa025619390a5097dafb1fe3601dc6dec4644bce.jpg,"[0.02177804 0.01626396 0.16310863 0.04830094 0.01291347 0.02565509
 0.0239982  0.01634025 0.00977929 0.01390536 0.00053917 0.38915485
 0.00658043 0.01647776 0.13080569 0.02137949 0.02873864 0.05428084]"
c9ba7099501f4088602606671dd71fd76a2adee5.jpg,"[0.23458296 0.01608513 0.06777152 0.00827769 0.01138452 0.01040685
 0.02893427 0.12957151 0.02416355 0.02210444 0.05530306 0.04021087
 0.03546685 0.04954866 0.00960161 0.03102396 0.00591577 0.21964681]"
4702037fc73744daef1a4a6253895886f86808b8.jpg,"[0.07967947 0.00118055 0.09803151 0.06289025 0.01512999 0.00981095
 0.3056475  0.03797905 0.07582188 0.12361911 0.0196842  0.0392659
 0.01865521 0.03377199 0.00547128 0.01953983 0.00965306 0.0441682 ]"
e7d4a815cbf2dd60aaf5f764be67f656cf7e5b19.jpg,"[0.13956632 0.02781846 0.0563319  0.1742524  0.03588305 0.01763022
 0.06655689 0.0425389  0.02187341 0.03527967 0.01568226 0.02727509
 0.05045203 0.03050482 0.18230389 0.02880718 0.01314447 0.03409901]"
c9649b4efc18ea0e1d6e16bd23cb8ccddfaf0d0b.jpg,"[0.17619114 0.02722266 0.0836596  0.03760139 0.00429391 0.02033616
 0.05168371 0.02152998 0.00489758 0.0638832  0.01017703 0.1097092
 0.00889252 0.01029151 0.28619605 0.01170287 0.03889394 0.03283759]"
0906805463eda250aedc1c43e4db25075c1244be.jpg,"[0.02474269 0.00333801 0.15076563 0.02139113 0.00449531 0.036261
 0.06209296 0.01084843 0.03095885 0.00909382 0.03856735 0.47408405
 0.00382773 0.00734482 0.0132273  0.01362753 0.06023863 0.03509482]"
acfb5e9c18ede13e4cdc7da0a15db777a490d782.jpg,"[0.10210828 0.00717846 0.02980929 0.03117144 0.00813507 0.01402607
 0.2196888  0.0402388  0.00181623 0.19678013 0.0800348  0.03637608
 0.01268331 0.09619213 0.04580568 0.00856991 0.06509657 0.00428904]"
d67f11372df1ff081aa8437da1acf73419a85782.jpg,"[0.00931419 0.06092432 0.02809349 0.01522872 0.06026615 0.01173962
 0.02295861 0.01094689 0.02495429 0.04347028 0.00487196 0.33276936
 0.12840007 0.01634829 0.13613659 0.08703198 0.00314719 0.00339799]"
53599d652f6253baa02940b895620f147a2327f7.jpg,"[0.07491152 0.0074054  0.21225268 0.07014301 0.07088538 0.03260221
 0.07215587 0.08625339 0.0089346  0.05890481 0.0245115  0.11314245
 0.03510975 0.01948125 0.02356292 0.02186282 0.06264804 0.00523249]"
c4b59a685cbb0bf9a275f6f757e509eb47e3b97b.jpg,"[0.05386001 0.04660967 0.03361595 0.19163764 0.01482396 0.00731557
 0.05264276 0.00819509 0.00797336 0.01661432 0.0127003  0.10882761
 0.01163606 0.03023943 0.37127808 0.0031861  0.01518705 0.01365705]"
0da2dac9da3f797adfbdeaed999d54935a0a1020.jpg,"[0.01418529 0.00440758 0.21737906 0.02390642 0.09446573 0.00275615
 0.03902088 0.02002437 0.00614611 0.05110686 0.00157714 0.08857479
 0.07350081 0.00511609 0.27791727 0.01071845 0.01339818 0.05579881]"
69a10709d7deff24b620309cab49766fe5054f2c.jpg,"[0.13201377 0.0022283  0.47505653 0.09325659 0.00956067 0.04741355
 0.06855848 0.00155869 0.00067478 0.00175542 0.00191943 0.03180704
 0.00894831 0.01162185 0.01391906 0.00442728 0.07218135 0.02309888]"
4d72365135eb4bee184687ebc0493304b70da612.jpg,"[0.21043558 0.04203232 0.14807206 0.03555172 0.0366542  0.02158246
 0.00551386 0.05947479 0.01550431 0.01288414 0.00051362 0.03873006
 0.0644308  0.05777326 0.07659007 0.0025997  0.13429603 0.03736096]"
c6103af816b1b84dda25210c3f297e69a498735d.jpg,"[0.0326327  0.01696395 0.04908276 0.11291899 0.02914112 0.05396653
 0.10443443 0.03823859 0.00488634 0.01513489 0.00798615 0.14648464
 0.00416388 0.02488546 0.24860768 0.05038048 0.02912518 0.03096626]"
a045a778e75e40e50e3a0d3baa372c527b095bcf.jpg,"[0.20383297 0.01604948 0.07585057 0.08906925 0.00717315 0.00394712
 0.09657349 0.00515596 0.01769582 0.01201621 0.00636474 0.04356023
 0.11599389 0.00579909 0.03813388 0.04075063 0.17457278 0.04746072]"
26402638752e33697f3f2b12028853f8f39d7abb.jpg,"[0.00262705 0.01303914 0.03142465 0.02950641 0.02007928 0.00242674
 0.07191446 0.01875178 0.0017174  0.04484148 0.00130085 0.22801338
 0.00539416 0.01591814 0.4773768  0.01389892 0.01940594 0.00236348]"
d22e1488b1e853a1882ba4d5ed0357e872b4dbd2.jpg,"[0.36633223 0.02638689 0.03870597 0.13825996 0.00754451 0.00417441
 0.13002393 0.00124668 0.00495031 0.02486568 0.00318354 0.09966514
 0.02480435 0.04133633 0.0434402  0.00920659 0.02225058 0.01362269]"
954ba125374aa55139e313e3f8d5428ad16d1218.jpg,"[0.02543895 0.00417137 0.6112354  0.01447972 0.09685545 0.02816731
 0.03695859 0.01335505 0.00557703 0.03879262 0.00217788 0.0269451
 0.00714737 0.00663859 0.04701466 0.01732251 0.00795174 0.0097706 ]"
999d9b0ea9f6e9be5bfe05f9bc1970ae1cb94ae2.jpg,"[0.04361563 0.00204317 0.00546143 0.35637614 0.01958219 0.00129979
 0.02279521 0.00672388 0.01179228 0.0436761  0.00156059 0.14654145
 0.03415096 0.04234948 0.12037766 0.02958884 0.09823273 0.01383249]"
7e210495c2b188be33d5a385f8ce1265b0697935.jpg,"[0.01912584 0.0022848  0.09201439 0.29010233 0.04623879 0.00676395
 0.08731108 0.02955548 0.01916917 0.03832657 0.00567073 0.0276102
 0.02252593 0.090918   0.06941175 0.01338385 0.04222038 0.09736675]"
52d5422595abce4bfec2a5da7d9ad0918ba79030.jpg,"[0.0314878  0.03334675 0.08213947 0.1113249  0.01206809 0.0109198
 0.04421147 0.10156912 0.06325396 0.03824919 0.03041255 0.03339062
 0.10992975 0.17662387 0.00636085 0.00753318 0.00556246 0.10161626]"
6d2979fe1606e576ee88091de8d6d59aeac5d2b7.jpg,"[0.07845753 0.00815687 0.07970299 0.03496964 0.00358531 0.01081137
 0.01265146 0.0063685  0.02096395 0.00670107 0.00241218 0.15617815
 0.06844681 0.19054161 0.1810664  0.08391957 0.01883005 0.03623654]"
3143f6f6245d690d1350b4982714cdb35c717a66.jpg,"[0.07843541 0.00093561 0.24151152 0.0382782  0.01991549 0.00965815
 0.17534728 0.00583086 0.00610974 0.00791914 0.01055648 0.06688924
 0.02064909 0.00612655 0.03726915 0.00974278 0.22463712 0.04018825]"
f598446f60a9c89e762d59f5d08799e949f7b5d7.jpg,"[4.5847088e-02 2.7144868e-03 2.9982415e-01 1.5443374e-01 8.3228834e-03
 5.3945775e-03 1.5152820e-02 1.7707693e-04 1.6866192e-02 3.6640774e-02
 4.1589593e-03 6.1786857e-02 2.8414423e-02 2.9838050e-02 1.7359640e-01
 1.0138468e-02 8.4263027e-02 2.2429988e-02]"
beeca5084fcbf1ff137be0155591486630d0989c.jpg,"[0.01055553 0.0041746  0.05106908 0.04797593 0.04552016 0.03615179
 0.14670648 0.00667337 0.01680906 0.02024584 0.00901163 0.42447233
 0.059696   0.02869998 0.03623466 0.00143538 0.01589442 0.0386738 ]"
382ed31ab97cec6ba52051a1af0686bfd632971a.jpg,"[0.02841823 0.03313684 0.17683005 0.15587248 0.00504076 0.00480561
 0.06408186 0.01260522 0.01974022 0.25626925 0.00895154 0.0446476
 0.02606681 0.08408332 0.03189069 0.00350401 0.02816809 0.01588744]"
5a09856a362270de5770bf6a081a25c5f92a5f42.jpg,"[0.0391993  0.00516783 0.22253539 0.0254537  0.02328311 0.01502468
 0.34625983 0.03077346 0.01541205 0.01371224 0.01607456 0.07406635
 0.02532296 0.01072069 0.08253669 0.02511098 0.0232293  0.00611688]"
46aeff0a8d26d074bf0e2c49bb91194af41ea717.jpg,"[0.0126833  0.0068396  0.12793848 0.03105249 0.01795527 0.03532167
 0.02439265 0.07260074 0.0468757  0.02484127 0.02720318 0.33600074
 0.01632748 0.07781579 0.02102742 0.06451688 0.0471127  0.00949471]"
55b432a274f910906b7d48e766762e9278fbfaa4.jpg,"[0.1129882  0.00387651 0.12805775 0.013524   0.03114548 0.00162198
 0.09361978 0.00517263 0.01136639 0.03480383 0.00805916 0.07008532
 0.02612386 0.01676423 0.24969761 0.00427387 0.15672392 0.03209542]"
01ed60df34a15534443de81f062bfcdd9b373f8b.jpg,"[0.02408985 0.0171415  0.05296632 0.3031579  0.00703686 0.00304805
 0.01613114 0.00819287 0.02664016 0.03641049 0.01074171 0.04240717
 0.02046201 0.01631161 0.09318703 0.03030287 0.1829177  0.10885476]"
35fb9aa3d63a0387dbad91e5d01a50a0e3c0bfb6.jpg,"[0.02250817 0.00956389 0.04908857 0.0628942  0.02149898 0.00252062
 0.01210743 0.00259582 0.01111564 0.0013175  0.00075786 0.14415231
 0.04544948 0.01513477 0.4401551  0.00730206 0.02403074 0.12780683]"
d8c5517ee11a8a22388cfca4dc0430f4df35cd75.jpg,"[0.10064312 0.01131614 0.09240945 0.02569785 0.0611148  0.02228865
 0.12004103 0.00407786 0.00522419 0.01099845 0.01475934 0.4206156
 0.02485251 0.01199679 0.04678166 0.00666836 0.01835195 0.00216228]"
7d95e4583e6731b838b2168f2ab87cee756a3d92.jpg,"[0.03421738 0.02466448 0.03862387 0.01831328 0.04337629 0.02407114
 0.01652015 0.21014947 0.02342191 0.02524029 0.2765312  0.03394187
 0.01254835 0.02329029 0.01607995 0.05173735 0.00826781 0.11900494]"
e2e773463872aefd06570bd721b3551deaf5a0fc.jpg,"[0.0909358  0.00217752 0.04032017 0.38077855 0.00826611 0.00167283
 0.21351126 0.01277305 0.00638043 0.01726213 0.00231771 0.01349121
 0.03941581 0.02091459 0.10110556 0.01008778 0.02745248 0.01113699]"
cfa25282abbacb39ca5d3f71c2e05089547b8dfe.jpg,"[0.20150241 0.00143846 0.05258348 0.04876271 0.00654318 0.01911271
 0.12291712 0.0381208  0.01645654 0.04501287 0.01337447 0.02737457
 0.08694458 0.00075288 0.16542265 0.0130819  0.06716321 0.07343551]"
100918d93f093cf3100120ab6979ddcf9ec10398.jpg,"[0.06178737 0.00245602 0.12204447 0.05092699 0.05962134 0.01441655
 0.16768974 0.03433915 0.08838086 0.06647382 0.04088844 0.04432867
 0.01951225 0.04136745 0.01147568 0.0306411  0.07722126 0.06642882]"
9a2c80e9510270699259f2e4ae4105d4a2ac4384.jpg,"[0.04739942 0.00209642 0.0639469  0.03562617 0.02177299 0.00143754
 0.06665028 0.00955752 0.00659991 0.07027631 0.00178456 0.06598983
 0.00942497 0.23395304 0.3099394  0.01399079 0.01634135 0.02321252]"
04f3341decdf3c64aca46494e2a005ca2e8ea6e9.jpg,"[0.07927677 0.00939738 0.12031459 0.0551077  0.00721916 0.03105416
 0.06409139 0.01414038 0.01414551 0.07357739 0.00880407 0.1063619
 0.06075386 0.01806768 0.23133864 0.01264919 0.05183926 0.0418609 ]"
4197121c1118aabd0d98469b6b5959490138cef4.jpg,"[1.4486462e-01 8.5139237e-03 1.9403805e-01 2.2312004e-02 2.9928226e-03
 3.5918718e-03 1.5098859e-02 1.2257175e-02 3.8273964e-02 9.1844704e-03
 2.3760824e-04 1.1108554e-01 7.6966607e-03 7.6519307e-03 3.0950323e-01
 3.5424974e-02 2.2157621e-02 5.5114698e-02]"
6de97a8265ba303a2f62bc05a43fdc4ffb6ab719.jpg,"[0.08734819 0.03281071 0.05622264 0.01736216 0.08353214 0.00981271
 0.16492638 0.02148003 0.03933049 0.00574211 0.02538896 0.10585368
 0.02269592 0.0149947  0.27119276 0.01008942 0.02891633 0.0023007 ]"
3086e7dea7b539983a3db16498653f7a6f4d3779.jpg,"[0.01715632 0.1378035  0.2632658  0.15567212 0.01840601 0.00510793
 0.01927709 0.11120778 0.01363926 0.0795718  0.0187276  0.05326664
 0.0109214  0.01592732 0.01808103 0.00876118 0.01913474 0.03407248]"
da61ea92b70a320fe08673a5a393fe831ded46b1.jpg,"[0.02057601 0.00285525 0.22839242 0.09694283 0.00660957 0.04888133
 0.02617894 0.00476285 0.02045852 0.02523988 0.0006699  0.21401241
 0.01562104 0.03223623 0.10479328 0.00232195 0.14651501 0.00293253]"
7ac52fc8518b46ee0f46c4bbee47f75dd86bd4c9.jpg,"[0.09344794 0.0186986  0.01497416 0.02269934 0.00110192 0.00199913
 0.10691739 0.00272269 0.01401218 0.0269009  0.00393639 0.10030182
 0.01574624 0.40556774 0.14334995 0.00071686 0.0078301  0.01907663]"
b9f82f3a05e114e52303e69e107e2bed455c4ea7.jpg,"[0.02407523 0.02476409 0.02764512 0.05530407 0.00647362 0.01640663
 0.08620048 0.05495727 0.00514025 0.09178679 0.00833343 0.12050155
 0.02541465 0.12517418 0.11932573 0.0175912  0.12663488 0.06427086]"
74b5b92a864c29f61e8d2397d16476afa3452401.jpg,"[0.02481586 0.0356955  0.37156618 0.01257719 0.01134359 0.00842041
 0.02283828 0.04941044 0.00340118 0.02858501 0.01269781 0.03863688
 0.07253823 0.0381522  0.16393608 0.01872967 0.06959679 0.0170587 ]"
e09765a7f088ee5d82a251adb80cd8dfa1ef157f.jpg,"[8.5879080e-03 1.1898457e-03 2.0402473e-01 7.0233652e-03 8.7886769e-03
 6.4105418e-04 1.1139589e-02 2.3578148e-02 2.5642565e-02 5.3107744e-01
 2.8225532e-04 1.3670687e-01 3.8857751e-03 8.7969070e-03 4.5287027e-03
 9.7430521e-04 1.9895012e-02 3.2368200e-03]"
a711ce5ee7771ac21c35be99e17c7d58b5a7447a.jpg,"[0.0380068  0.01459334 0.09818638 0.09845698 0.05261466 0.00202868
 0.14065158 0.00366942 0.00833328 0.01053694 0.02242329 0.14984047
 0.18313332 0.03071973 0.11064272 0.00465586 0.01394615 0.01756039]"
d8fc134bfa5cc09f4a67ece5e403470bd2d57e9a.jpg,"[0.01813079 0.00105468 0.0353537  0.26230246 0.00365629 0.00139312
 0.01899993 0.00605199 0.06384964 0.13050324 0.00480522 0.0993365
 0.03528493 0.00304426 0.10751756 0.00451324 0.02242639 0.18177606]"
6263c0f10c00dbda81f006205a0f3082a0bd62bf.jpg,"[0.03171497 0.00118582 0.39896372 0.04325672 0.00280919 0.00373934
 0.07462409 0.00794009 0.14402337 0.03670881 0.00628943 0.04345725
 0.00352795 0.00987562 0.06671304 0.01254602 0.04797977 0.06464483]"
4e8d0b307871f910bfea3a544da6be8e9a65fd2b.jpg,"[0.32565507 0.01574558 0.07926959 0.12831934 0.00529558 0.00431602
 0.04365294 0.01011103 0.00209539 0.05263738 0.00385201 0.0519152
 0.04241854 0.05723832 0.13904183 0.00577276 0.02709583 0.00556757]"
57df36546603b4165c421db4b9e686fcb0eb509e.jpg,"[0.16088873 0.00530517 0.01115944 0.01673525 0.01022392 0.01018951
 0.08947712 0.00228375 0.01104633 0.04277408 0.00458796 0.13812289
 0.01384604 0.02664058 0.42227918 0.00256777 0.02454647 0.00732578]"
22234357d9b91539349bfd348f4efaae53db8eee.jpg,"[0.06396894 0.02437188 0.17932047 0.02507645 0.02681271 0.00678166
 0.05394555 0.03488744 0.00767536 0.0269039  0.00857863 0.02355429
 0.07493114 0.0092498  0.2727937  0.04852343 0.07910263 0.03352201]"
d5179f4cef8aa3b474a9e6cc62adb60b875faa0e.jpg,"[0.04935902 0.05243099 0.08969483 0.00618398 0.02147348 0.00215806
 0.02038077 0.11272813 0.03002378 0.02158429 0.00942519 0.02308973
 0.11573015 0.00144547 0.41496563 0.0028074  0.00317897 0.02334016]"
2dc9be09033d78a890ebbbfa4c1a4a2f637e5fd4.jpg,"[0.04760876 0.00123285 0.324574   0.01158789 0.0143026  0.00041901
 0.1108714  0.00860243 0.14253804 0.0242798  0.00667321 0.08082095
 0.0274103  0.00302459 0.14395612 0.00240745 0.04522563 0.00446493]"
909ecfa0f7cb126731ed7c5d6f960e53164ee5c7.jpg,"[0.02656225 0.00660134 0.22819087 0.02524072 0.03689101 0.03344081
 0.01840518 0.02088755 0.0320917  0.01275031 0.00743323 0.10629793
 0.04968429 0.05279697 0.05479822 0.00414566 0.26357454 0.02020736]"
9b3973f7f97d86acf0ceec48052ae2348df79e4a.jpg,"[0.0941848  0.02008217 0.10655578 0.04231774 0.00823744 0.03095705
 0.02657372 0.08803327 0.04130809 0.01699585 0.03745947 0.267239
 0.0180436  0.04496601 0.00654722 0.04833134 0.07255787 0.02960961]"
6513a53602dc09afbe293379e0d7e0f9c6af7abe.jpg,"[0.06648909 0.00952161 0.23894158 0.07875609 0.03975881 0.01919267
 0.0441036  0.01815641 0.04115101 0.02011256 0.01298859 0.11273289
 0.04336119 0.01012754 0.1921119  0.01368652 0.02571149 0.01309638]"
f95ad6530f8b53c709f5d8c9526b1384944a3d57.jpg,"[0.08440286 0.1530917  0.10033239 0.05212704 0.00758154 0.00158497
 0.01183019 0.01148462 0.00311669 0.0160165  0.00309862 0.22627667
 0.01532698 0.03381279 0.25323382 0.00886782 0.01246403 0.00535078]"
50a898d2ba3e3e12d482351ef5d766318ec706f5.jpg,"[0.01631988 0.00093622 0.37693635 0.03234981 0.01903205 0.00690438
 0.02443741 0.00266749 0.03222669 0.00353126 0.00111209 0.25466764
 0.07397506 0.00870342 0.08283214 0.00529331 0.05443335 0.00364145]"
c4b50f53423a680325dc552f645b6ca8a54c09d5.jpg,"[0.03748176 0.00111587 0.01535638 0.10110323 0.00290883 0.00786648
 0.16833387 0.00507367 0.00895958 0.03832236 0.00142083 0.51390636
 0.02429518 0.00190809 0.01228416 0.00539907 0.02221541 0.0320489 ]"
4a7eeee4bacfe6a7ab8d1622b75f665f75f4cbac.jpg,"[0.01529984 0.00956209 0.04199639 0.0296024  0.10054127 0.00579416
 0.12333428 0.01328338 0.08084337 0.02108325 0.00451885 0.09790312
 0.0927187  0.09165444 0.13698946 0.01485832 0.01450703 0.10550957]"
5dd22147a58a47f6ce3d2f7c9381c428c78777f2.jpg,"[4.1119251e-02 5.2732960e-03 4.6013542e-02 1.0183619e-01 2.2240311e-02
 5.1977509e-04 2.1181580e-01 9.0521816e-03 1.1456483e-03 3.3673622e-02
 1.9388741e-02 1.7857874e-02 3.1493828e-02 6.5264194e-03 4.0313944e-01
 4.0210271e-04 2.1699982e-02 2.6801992e-02]"
