,gender,age,path,name,label
55,female,56,/opt/ml/input/data/train/images/000009_female_Asian_56/mask5.jpg,mask5.jpg,4
56,female,58,/opt/ml/input/data/train/images/000010_female_Asian_58/normal.jpg,normal.jpg,17
57,female,58,/opt/ml/input/data/train/images/000010_female_Asian_58/mask1.jpg,mask1.jpg,5
58,female,58,/opt/ml/input/data/train/images/000010_female_Asian_58/mask2.jpg,mask2.jpg,5
59,female,58,/opt/ml/input/data/train/images/000010_female_Asian_58/mask4.jpg,mask4.jpg,5
60,female,58,/opt/ml/input/data/train/images/000010_female_Asian_58/incorrect_mask.jpg,incorrect_mask.jpg,11
61,female,58,/opt/ml/input/data/train/images/000010_female_Asian_58/mask3.jpg,mask3.jpg,5
62,female,58,/opt/ml/input/data/train/images/000010_female_Asian_58/mask5.jpg,mask5.jpg,5
63,male,57,/opt/ml/input/data/train/images/000012_male_Asian_57/normal.jpg,normal.jpg,14
64,male,57,/opt/ml/input/data/train/images/000012_male_Asian_57/mask1.jpg,mask1.jpg,2
65,male,57,/opt/ml/input/data/train/images/000012_male_Asian_57/mask2.jpg,mask2.jpg,2
66,male,57,/opt/ml/input/data/train/images/000012_male_Asian_57/mask4.jpg,mask4.jpg,2
67,male,57,/opt/ml/input/data/train/images/000012_male_Asian_57/incorrect_mask.jpg,incorrect_mask.jpg,8
68,male,57,/opt/ml/input/data/train/images/000012_male_Asian_57/mask3.jpg,mask3.jpg,2
69,male,57,/opt/ml/input/data/train/images/000012_male_Asian_57/mask5.jpg,mask5.jpg,2
70,female,58,/opt/ml/input/data/train/images/000014_female_Asian_58/normal.jpg,normal.jpg,17
71,female,58,/opt/ml/input/data/train/images/000014_female_Asian_58/mask1.jpg,mask1.jpg,5
72,female,58,/opt/ml/input/data/train/images/000014_female_Asian_58/mask2.jpg,mask2.jpg,5
73,female,58,/opt/ml/input/data/train/images/000014_female_Asian_58/mask4.jpg,mask4.jpg,5
74,female,58,/opt/ml/input/data/train/images/000014_female_Asian_58/incorrect_mask.jpg,incorrect_mask.jpg,11
75,female,58,/opt/ml/input/data/train/images/000014_female_Asian_58/mask3.jpg,mask3.jpg,5
76,female,58,/opt/ml/input/data/train/images/000014_female_Asian_58/mask5.jpg,mask5.jpg,5
77,male,55,/opt/ml/input/data/train/images/000015_male_Asian_55/normal.jpg,normal.jpg,13
78,male,55,/opt/ml/input/data/train/images/000015_male_Asian_55/mask1.jpg,mask1.jpg,1
79,male,55,/opt/ml/input/data/train/images/000015_male_Asian_55/mask2.jpg,mask2.jpg,1
80,male,55,/opt/ml/input/data/train/images/000015_male_Asian_55/mask4.jpg,mask4.jpg,1
81,male,55,/opt/ml/input/data/train/images/000015_male_Asian_55/incorrect_mask.jpg,incorrect_mask.jpg,7
82,male,55,/opt/ml/input/data/train/images/000015_male_Asian_55/mask3.jpg,mask3.jpg,1
83,male,55,/opt/ml/input/data/train/images/000015_male_Asian_55/mask5.jpg,mask5.jpg,1
84,female,58,/opt/ml/input/data/train/images/000016_female_Asian_58/normal.jpg,normal.jpg,17
85,female,58,/opt/ml/input/data/train/images/000016_female_Asian_58/mask1.jpg,mask1.jpg,5
86,female,58,/opt/ml/input/data/train/images/000016_female_Asian_58/mask2.jpg,mask2.jpg,5
87,female,58,/opt/ml/input/data/train/images/000016_female_Asian_58/mask4.jpg,mask4.jpg,5
88,female,58,/opt/ml/input/data/train/images/000016_female_Asian_58/incorrect_mask.jpg,incorrect_mask.jpg,11
89,female,58,/opt/ml/input/data/train/images/000016_female_Asian_58/mask3.jpg,mask3.jpg,5
90,female,58,/opt/ml/input/data/train/images/000016_female_Asian_58/mask5.jpg,mask5.jpg,5
91,female,59,/opt/ml/input/data/train/images/000018_female_Asian_59/normal.jpg,normal.jpg,17
92,female,59,/opt/ml/input/data/train/images/000018_female_Asian_59/mask1.jpg,mask1.jpg,5
93,female,59,/opt/ml/input/data/train/images/000018_female_Asian_59/mask2.jpg,mask2.jpg,5
94,female,59,/opt/ml/input/data/train/images/000018_female_Asian_59/mask4.jpg,mask4.jpg,5
95,female,59,/opt/ml/input/data/train/images/000018_female_Asian_59/incorrect_mask.jpg,incorrect_mask.jpg,11
96,female,59,/opt/ml/input/data/train/images/000018_female_Asian_59/mask3.jpg,mask3.jpg,5
97,female,59,/opt/ml/input/data/train/images/000018_female_Asian_59/mask5.jpg,mask5.jpg,5
98,female,57,/opt/ml/input/data/train/images/000019_female_Asian_57/normal.jpg,normal.jpg,17
99,female,57,/opt/ml/input/data/train/images/000019_female_Asian_57/mask1.jpg,mask1.jpg,5
100,female,57,/opt/ml/input/data/train/images/000019_female_Asian_57/mask2.jpg,mask2.jpg,5
101,female,57,/opt/ml/input/data/train/images/000019_female_Asian_57/mask4.jpg,mask4.jpg,5
102,female,57,/opt/ml/input/data/train/images/000019_female_Asian_57/incorrect_mask.jpg,incorrect_mask.jpg,11
103,female,57,/opt/ml/input/data/train/images/000019_female_Asian_57/mask3.jpg,mask3.jpg,5
104,female,57,/opt/ml/input/data/train/images/000019_female_Asian_57/mask5.jpg,mask5.jpg,5
105,female,50,/opt/ml/input/data/train/images/000020_female_Asian_50/normal.jpg,normal.jpg,16
106,female,50,/opt/ml/input/data/train/images/000020_female_Asian_50/mask1.jpg,mask1.jpg,4
107,female,50,/opt/ml/input/data/train/images/000020_female_Asian_50/mask2.jpg,mask2.jpg,4
108,female,50,/opt/ml/input/data/train/images/000020_female_Asian_50/mask4.jpg,mask4.jpg,4
109,female,50,/opt/ml/input/data/train/images/000020_female_Asian_50/incorrect_mask.jpg,incorrect_mask.jpg,10
110,female,50,/opt/ml/input/data/train/images/000020_female_Asian_50/mask3.jpg,mask3.jpg,4
111,female,50,/opt/ml/input/data/train/images/000020_female_Asian_50/mask5.jpg,mask5.jpg,4
112,female,54,/opt/ml/input/data/train/images/000021_female_Asian_54/normal.jpg,normal.jpg,16
113,female,54,/opt/ml/input/data/train/images/000021_female_Asian_54/mask1.jpg,mask1.jpg,4
114,female,54,/opt/ml/input/data/train/images/000021_female_Asian_54/mask2.jpg,mask2.jpg,4
115,female,54,/opt/ml/input/data/train/images/000021_female_Asian_54/mask4.jpg,mask4.jpg,4
116,female,54,/opt/ml/input/data/train/images/000021_female_Asian_54/incorrect_mask.jpg,incorrect_mask.jpg,10
117,female,54,/opt/ml/input/data/train/images/000021_female_Asian_54/mask3.jpg,mask3.jpg,4
118,female,54,/opt/ml/input/data/train/images/000021_female_Asian_54/mask5.jpg,mask5.jpg,4
119,female,58,/opt/ml/input/data/train/images/000022_female_Asian_58/normal.jpg,normal.jpg,17
120,female,58,/opt/ml/input/data/train/images/000022_female_Asian_58/mask1.jpg,mask1.jpg,5
121,female,58,/opt/ml/input/data/train/images/000022_female_Asian_58/mask2.jpg,mask2.jpg,5
122,female,58,/opt/ml/input/data/train/images/000022_female_Asian_58/mask4.jpg,mask4.jpg,5
123,female,58,/opt/ml/input/data/train/images/000022_female_Asian_58/incorrect_mask.jpg,incorrect_mask.jpg,11
124,female,58,/opt/ml/input/data/train/images/000022_female_Asian_58/mask3.jpg,mask3.jpg,5
125,female,58,/opt/ml/input/data/train/images/000022_female_Asian_58/mask5.jpg,mask5.jpg,5
126,female,55,/opt/ml/input/data/train/images/000023_female_Asian_55/normal.jpg,normal.jpg,16
127,female,55,/opt/ml/input/data/train/images/000023_female_Asian_55/mask1.jpg,mask1.jpg,4
128,female,55,/opt/ml/input/data/train/images/000023_female_Asian_55/mask2.jpg,mask2.jpg,4
129,female,55,/opt/ml/input/data/train/images/000023_female_Asian_55/mask4.jpg,mask4.jpg,4
130,female,55,/opt/ml/input/data/train/images/000023_female_Asian_55/incorrect_mask.jpg,incorrect_mask.jpg,10
131,female,55,/opt/ml/input/data/train/images/000023_female_Asian_55/mask3.jpg,mask3.jpg,4
132,female,55,/opt/ml/input/data/train/images/000023_female_Asian_55/mask5.jpg,mask5.jpg,4
133,female,58,/opt/ml/input/data/train/images/000024_female_Asian_58/normal.jpg,normal.jpg,17
134,female,58,/opt/ml/input/data/train/images/000024_female_Asian_58/mask1.jpg,mask1.jpg,5
135,female,58,/opt/ml/input/data/train/images/000024_female_Asian_58/mask2.jpg,mask2.jpg,5
136,female,58,/opt/ml/input/data/train/images/000024_female_Asian_58/mask4.jpg,mask4.jpg,5
137,female,58,/opt/ml/input/data/train/images/000024_female_Asian_58/incorrect_mask.jpg,incorrect_mask.jpg,11
138,female,58,/opt/ml/input/data/train/images/000024_female_Asian_58/mask3.jpg,mask3.jpg,5
139,female,58,/opt/ml/input/data/train/images/000024_female_Asian_58/mask5.jpg,mask5.jpg,5
140,female,49,/opt/ml/input/data/train/images/000025_female_Asian_49/normal.jpg,normal.jpg,16
141,female,49,/opt/ml/input/data/train/images/000025_female_Asian_49/mask1.jpg,mask1.jpg,4
142,female,49,/opt/ml/input/data/train/images/000025_female_Asian_49/mask2.jpg,mask2.jpg,4
143,female,49,/opt/ml/input/data/train/images/000025_female_Asian_49/mask4.jpg,mask4.jpg,4
144,female,49,/opt/ml/input/data/train/images/000025_female_Asian_49/incorrect_mask.jpg,incorrect_mask.jpg,10
145,female,49,/opt/ml/input/data/train/images/000025_female_Asian_49/mask3.jpg,mask3.jpg,4
146,female,49,/opt/ml/input/data/train/images/000025_female_Asian_49/mask5.jpg,mask5.jpg,4
147,female,56,/opt/ml/input/data/train/images/000026_female_Asian_56/normal.jpg,normal.jpg,16
148,female,56,/opt/ml/input/data/train/images/000026_female_Asian_56/mask1.jpg,mask1.jpg,4
149,female,56,/opt/ml/input/data/train/images/000026_female_Asian_56/mask2.jpg,mask2.jpg,4
150,female,56,/opt/ml/input/data/train/images/000026_female_Asian_56/mask4.jpg,mask4.jpg,4
151,female,56,/opt/ml/input/data/train/images/000026_female_Asian_56/incorrect_mask.jpg,incorrect_mask.jpg,10
152,female,56,/opt/ml/input/data/train/images/000026_female_Asian_56/mask3.jpg,mask3.jpg,4
153,female,56,/opt/ml/input/data/train/images/000026_female_Asian_56/mask5.jpg,mask5.jpg,4
154,female,58,/opt/ml/input/data/train/images/000028_female_Asian_58/normal.jpg,normal.jpg,17
155,female,58,/opt/ml/input/data/train/images/000028_female_Asian_58/mask1.jpg,mask1.jpg,5
156,female,58,/opt/ml/input/data/train/images/000028_female_Asian_58/mask2.jpg,mask2.jpg,5
157,female,58,/opt/ml/input/data/train/images/000028_female_Asian_58/mask4.jpg,mask4.jpg,5
158,female,58,/opt/ml/input/data/train/images/000028_female_Asian_58/incorrect_mask.jpg,incorrect_mask.jpg,11
159,female,58,/opt/ml/input/data/train/images/000028_female_Asian_58/mask3.jpg,mask3.jpg,5
160,female,58,/opt/ml/input/data/train/images/000028_female_Asian_58/mask5.jpg,mask5.jpg,5
161,female,58,/opt/ml/input/data/train/images/000029_female_Asian_58/normal.jpg,normal.jpg,17
162,female,58,/opt/ml/input/data/train/images/000029_female_Asian_58/mask1.jpg,mask1.jpg,5
163,female,58,/opt/ml/input/data/train/images/000029_female_Asian_58/mask2.jpg,mask2.jpg,5
164,female,58,/opt/ml/input/data/train/images/000029_female_Asian_58/mask4.jpg,mask4.jpg,5
165,female,58,/opt/ml/input/data/train/images/000029_female_Asian_58/incorrect_mask.jpg,incorrect_mask.jpg,11
166,female,58,/opt/ml/input/data/train/images/000029_female_Asian_58/mask3.jpg,mask3.jpg,5
167,female,58,/opt/ml/input/data/train/images/000029_female_Asian_58/mask5.jpg,mask5.jpg,5
168,female,55,/opt/ml/input/data/train/images/000030_female_Asian_55/normal.jpg,normal.jpg,16
169,female,55,/opt/ml/input/data/train/images/000030_female_Asian_55/mask1.jpg,mask1.jpg,4
170,female,55,/opt/ml/input/data/train/images/000030_female_Asian_55/mask2.jpg,mask2.jpg,4
171,female,55,/opt/ml/input/data/train/images/000030_female_Asian_55/mask4.jpg,mask4.jpg,4
172,female,55,/opt/ml/input/data/train/images/000030_female_Asian_55/incorrect_mask.jpg,incorrect_mask.jpg,10
173,female,55,/opt/ml/input/data/train/images/000030_female_Asian_55/mask3.jpg,mask3.jpg,4
174,female,55,/opt/ml/input/data/train/images/000030_female_Asian_55/mask5.jpg,mask5.jpg,4
175,female,54,/opt/ml/input/data/train/images/000031_female_Asian_54/normal.jpg,normal.jpg,16
176,female,54,/opt/ml/input/data/train/images/000031_female_Asian_54/mask1.jpg,mask1.jpg,4
177,female,54,/opt/ml/input/data/train/images/000031_female_Asian_54/mask2.jpg,mask2.jpg,4
178,female,54,/opt/ml/input/data/train/images/000031_female_Asian_54/mask4.jpg,mask4.jpg,4
179,female,54,/opt/ml/input/data/train/images/000031_female_Asian_54/incorrect_mask.jpg,incorrect_mask.jpg,10
180,female,54,/opt/ml/input/data/train/images/000031_female_Asian_54/mask3.jpg,mask3.jpg,4
181,female,54,/opt/ml/input/data/train/images/000031_female_Asian_54/mask5.jpg,mask5.jpg,4
182,male,57,/opt/ml/input/data/train/images/000033_male_Asian_57/normal.jpg,normal.jpg,14
183,male,57,/opt/ml/input/data/train/images/000033_male_Asian_57/mask1.jpg,mask1.jpg,2
184,male,57,/opt/ml/input/data/train/images/000033_male_Asian_57/mask2.jpg,mask2.jpg,2
185,male,57,/opt/ml/input/data/train/images/000033_male_Asian_57/mask4.jpg,mask4.jpg,2
186,male,57,/opt/ml/input/data/train/images/000033_male_Asian_57/incorrect_mask.jpg,incorrect_mask.jpg,8
187,male,57,/opt/ml/input/data/train/images/000033_male_Asian_57/mask3.jpg,mask3.jpg,2
188,male,57,/opt/ml/input/data/train/images/000033_male_Asian_57/mask5.jpg,mask5.jpg,2
189,female,55,/opt/ml/input/data/train/images/000034_female_Asian_55/normal.jpg,normal.jpg,16
190,female,55,/opt/ml/input/data/train/images/000034_female_Asian_55/mask1.jpg,mask1.jpg,4
191,female,55,/opt/ml/input/data/train/images/000034_female_Asian_55/mask2.jpg,mask2.jpg,4
192,female,55,/opt/ml/input/data/train/images/000034_female_Asian_55/mask4.jpg,mask4.jpg,4
193,female,55,/opt/ml/input/data/train/images/000034_female_Asian_55/incorrect_mask.jpg,incorrect_mask.jpg,10
194,female,55,/opt/ml/input/data/train/images/000034_female_Asian_55/mask3.jpg,mask3.jpg,4
195,female,55,/opt/ml/input/data/train/images/000034_female_Asian_55/mask5.jpg,mask5.jpg,4
196,female,58,/opt/ml/input/data/train/images/000036_female_Asian_58/normal.jpg,normal.jpg,17
197,female,58,/opt/ml/input/data/train/images/000036_female_Asian_58/mask1.jpg,mask1.jpg,5
198,female,58,/opt/ml/input/data/train/images/000036_female_Asian_58/mask2.jpg,mask2.jpg,5
199,female,58,/opt/ml/input/data/train/images/000036_female_Asian_58/mask4.jpg,mask4.jpg,5
200,female,58,/opt/ml/input/data/train/images/000036_female_Asian_58/incorrect_mask.jpg,incorrect_mask.jpg,11
201,female,58,/opt/ml/input/data/train/images/000036_female_Asian_58/mask3.jpg,mask3.jpg,5
202,female,58,/opt/ml/input/data/train/images/000036_female_Asian_58/mask5.jpg,mask5.jpg,5
203,female,58,/opt/ml/input/data/train/images/000037_female_Asian_58/normal.jpg,normal.jpg,17
204,female,58,/opt/ml/input/data/train/images/000037_female_Asian_58/mask1.jpg,mask1.jpg,5
205,female,58,/opt/ml/input/data/train/images/000037_female_Asian_58/mask2.jpg,mask2.jpg,5
206,female,58,/opt/ml/input/data/train/images/000037_female_Asian_58/mask4.jpg,mask4.jpg,5
207,female,58,/opt/ml/input/data/train/images/000037_female_Asian_58/incorrect_mask.jpg,incorrect_mask.jpg,11
208,female,58,/opt/ml/input/data/train/images/000037_female_Asian_58/mask3.jpg,mask3.jpg,5
209,female,58,/opt/ml/input/data/train/images/000037_female_Asian_58/mask5.jpg,mask5.jpg,5
210,female,58,/opt/ml/input/data/train/images/000038_female_Asian_58/normal.jpg,normal.jpg,17
211,female,58,/opt/ml/input/data/train/images/000038_female_Asian_58/mask1.jpg,mask1.jpg,5
212,female,58,/opt/ml/input/data/train/images/000038_female_Asian_58/mask2.jpg,mask2.jpg,5
213,female,58,/opt/ml/input/data/train/images/000038_female_Asian_58/mask4.jpg,mask4.jpg,5
214,female,58,/opt/ml/input/data/train/images/000038_female_Asian_58/incorrect_mask.jpg,incorrect_mask.jpg,11
215,female,58,/opt/ml/input/data/train/images/000038_female_Asian_58/mask3.jpg,mask3.jpg,5
216,female,58,/opt/ml/input/data/train/images/000038_female_Asian_58/mask5.jpg,mask5.jpg,5
217,female,57,/opt/ml/input/data/train/images/000039_female_Asian_57/normal.jpg,normal.jpg,17
218,female,57,/opt/ml/input/data/train/images/000039_female_Asian_57/mask1.jpg,mask1.jpg,5
219,female,57,/opt/ml/input/data/train/images/000039_female_Asian_57/mask2.jpg,mask2.jpg,5
220,female,57,/opt/ml/input/data/train/images/000039_female_Asian_57/mask4.jpg,mask4.jpg,5
221,female,57,/opt/ml/input/data/train/images/000039_female_Asian_57/incorrect_mask.jpg,incorrect_mask.jpg,11
222,female,57,/opt/ml/input/data/train/images/000039_female_Asian_57/mask3.jpg,mask3.jpg,5
223,female,57,/opt/ml/input/data/train/images/000039_female_Asian_57/mask5.jpg,mask5.jpg,5
224,female,57,/opt/ml/input/data/train/images/000040_female_Asian_57/normal.jpg,normal.jpg,17
225,female,57,/opt/ml/input/data/train/images/000040_female_Asian_57/mask1.jpg,mask1.jpg,5
226,female,57,/opt/ml/input/data/train/images/000040_female_Asian_57/mask2.jpg,mask2.jpg,5
227,female,57,/opt/ml/input/data/train/images/000040_female_Asian_57/mask4.jpg,mask4.jpg,5
228,female,57,/opt/ml/input/data/train/images/000040_female_Asian_57/incorrect_mask.jpg,incorrect_mask.jpg,11
229,female,57,/opt/ml/input/data/train/images/000040_female_Asian_57/mask3.jpg,mask3.jpg,5
230,female,57,/opt/ml/input/data/train/images/000040_female_Asian_57/mask5.jpg,mask5.jpg,5
231,female,58,/opt/ml/input/data/train/images/000041_female_Asian_58/normal.jpg,normal.jpg,17
232,female,58,/opt/ml/input/data/train/images/000041_female_Asian_58/mask1.jpg,mask1.jpg,5
233,female,58,/opt/ml/input/data/train/images/000041_female_Asian_58/mask2.jpg,mask2.jpg,5
234,female,58,/opt/ml/input/data/train/images/000041_female_Asian_58/mask4.jpg,mask4.jpg,5
235,female,58,/opt/ml/input/data/train/images/000041_female_Asian_58/incorrect_mask.jpg,incorrect_mask.jpg,11
236,female,58,/opt/ml/input/data/train/images/000041_female_Asian_58/mask3.jpg,mask3.jpg,5
237,female,58,/opt/ml/input/data/train/images/000041_female_Asian_58/mask5.jpg,mask5.jpg,5
238,male,56,/opt/ml/input/data/train/images/000043_male_Asian_56/normal.jpg,normal.jpg,13
239,male,56,/opt/ml/input/data/train/images/000043_male_Asian_56/mask1.jpg,mask1.jpg,1
240,male,56,/opt/ml/input/data/train/images/000043_male_Asian_56/mask2.jpg,mask2.jpg,1
241,male,56,/opt/ml/input/data/train/images/000043_male_Asian_56/mask4.jpg,mask4.jpg,1
242,male,56,/opt/ml/input/data/train/images/000043_male_Asian_56/incorrect_mask.jpg,incorrect_mask.jpg,7
243,male,56,/opt/ml/input/data/train/images/000043_male_Asian_56/mask3.jpg,mask3.jpg,1
244,male,56,/opt/ml/input/data/train/images/000043_male_Asian_56/mask5.jpg,mask5.jpg,1
245,female,58,/opt/ml/input/data/train/images/000044_female_Asian_58/normal.jpg,normal.jpg,17
246,female,58,/opt/ml/input/data/train/images/000044_female_Asian_58/mask1.jpg,mask1.jpg,5
247,female,58,/opt/ml/input/data/train/images/000044_female_Asian_58/mask2.jpg,mask2.jpg,5
248,female,58,/opt/ml/input/data/train/images/000044_female_Asian_58/mask4.jpg,mask4.jpg,5
249,female,58,/opt/ml/input/data/train/images/000044_female_Asian_58/incorrect_mask.jpg,incorrect_mask.jpg,11
250,female,58,/opt/ml/input/data/train/images/000044_female_Asian_58/mask3.jpg,mask3.jpg,5
251,female,58,/opt/ml/input/data/train/images/000044_female_Asian_58/mask5.jpg,mask5.jpg,5
252,female,56,/opt/ml/input/data/train/images/000045_female_Asian_56/normal.jpg,normal.jpg,16
253,female,56,/opt/ml/input/data/train/images/000045_female_Asian_56/mask1.jpg,mask1.jpg,4
254,female,56,/opt/ml/input/data/train/images/000045_female_Asian_56/mask2.jpg,mask2.jpg,4
255,female,56,/opt/ml/input/data/train/images/000045_female_Asian_56/mask4.jpg,mask4.jpg,4
256,female,56,/opt/ml/input/data/train/images/000045_female_Asian_56/incorrect_mask.jpg,incorrect_mask.jpg,10
257,female,56,/opt/ml/input/data/train/images/000045_female_Asian_56/mask3.jpg,mask3.jpg,4
258,female,56,/opt/ml/input/data/train/images/000045_female_Asian_56/mask5.jpg,mask5.jpg,4
259,male,55,/opt/ml/input/data/train/images/000046_male_Asian_55/normal.jpg,normal.jpg,13
260,male,55,/opt/ml/input/data/train/images/000046_male_Asian_55/mask1.jpg,mask1.jpg,1
261,male,55,/opt/ml/input/data/train/images/000046_male_Asian_55/mask2.jpg,mask2.jpg,1
262,male,55,/opt/ml/input/data/train/images/000046_male_Asian_55/mask4.jpg,mask4.jpg,1
263,male,55,/opt/ml/input/data/train/images/000046_male_Asian_55/incorrect_mask.jpg,incorrect_mask.jpg,7
264,male,55,/opt/ml/input/data/train/images/000046_male_Asian_55/mask3.jpg,mask3.jpg,1
265,male,55,/opt/ml/input/data/train/images/000046_male_Asian_55/mask5.jpg,mask5.jpg,1
266,male,58,/opt/ml/input/data/train/images/000047_male_Asian_58/normal.jpg,normal.jpg,14
267,male,58,/opt/ml/input/data/train/images/000047_male_Asian_58/mask1.jpg,mask1.jpg,2
268,male,58,/opt/ml/input/data/train/images/000047_male_Asian_58/mask2.jpg,mask2.jpg,2
269,male,58,/opt/ml/input/data/train/images/000047_male_Asian_58/mask4.jpg,mask4.jpg,2
270,male,58,/opt/ml/input/data/train/images/000047_male_Asian_58/incorrect_mask.jpg,incorrect_mask.jpg,8
271,male,58,/opt/ml/input/data/train/images/000047_male_Asian_58/mask3.jpg,mask3.jpg,2
272,male,58,/opt/ml/input/data/train/images/000047_male_Asian_58/mask5.jpg,mask5.jpg,2
273,female,57,/opt/ml/input/data/train/images/000048_female_Asian_57/normal.jpg,normal.jpg,17
